rider_id,arrival_week,arrival_time,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,pickup_area,dropoff_area,solo_length,min_WTP,max_WTP,tolerance,min_tol
7827,4,2633,41.99123453,-87.65730427,41.88498719,-87.62099291,76,32,7.574505004,0.35001939,0.669406265,-1,-1
7828,4,2634,41.88530002,-87.64280847,41.92861905,-87.68536202,28,22,3.707623295,0.394136974,0.981047221,-1,0
7829,4,2635,41.85525009,-87.65473949,41.8979839,-87.64149153,31,8,3.030265475,0.566097921,0.981047221,-1,6
7830,4,2637,41.74621558,-87.69034053,41.87060737,-87.62217294,70,32,9.284015115,0.35001939,0.680262723,-1,-1
7831,4,2639,41.83115718,-87.63833337,41.88530002,-87.64280847,60,28,3.747995634,0.35001939,0.5771826,-1,-1
7832,4,2640,41.90665077,-87.66533766,41.88600579,-87.67187394,24,28,1.465507853,0.35001939,0.494347173,-1,-1
7833,4,2640,41.92926299,-87.63589095,41.88099447,-87.63274649,7,32,3.338954677,0.405218218,0.981047221,-1,2
7834,4,2640,41.9850151,-87.80453201,42.00761259,-87.81378103,10,9,1.631973271,0.35001939,0.701054159,-1,-1
7835,4,2641,41.84169112,-87.61256395,41.88099447,-87.63274649,35,32,2.907421297,0.491948416,0.981047221,-1,0
7836,4,2641,41.92101961,-87.71035914,41.9049353,-87.64990723,22,8,3.300928505,0.555149647,0.981047221,-1,9
7837,4,2642,41.90949567,-87.6309636,41.88528132,-87.6572332,8,28,2.15043383,0.389578876,0.981047221,-1,0
7838,4,2643,41.93631013,-87.65156259,41.88528132,-87.6572332,6,28,3.537790754,0.35001939,0.498465442,-1,-1
7839,4,2643,41.87906699,-87.65700503,41.88099447,-87.63274649,28,32,1.255020584,0.35001939,0.576109377,-1,-1
7840,4,2649,41.89503345,-87.61971067,41.86790242,-87.64295867,8,28,2.223570117,0.508118518,0.981047221,-1,16
7841,4,2650,41.96536259,-87.73183274,41.89321636,-87.63784421,14,8,6.941922937,0.66640651,0.981047221,-1,0
7842,4,2655,41.87168947,-87.65409265,41.88099447,-87.63274649,28,32,1.272528882,0.556921029,0.981047221,-1,35
7843,4,2656,41.95040441,-87.70200713,41.89503345,-87.61971067,16,8,5.704016236,0.575046557,0.981047221,-1,1
7844,4,2657,41.94912517,-87.79682805,41.92558809,-87.79760068,17,18,1.626741975,0.35001939,0.806870013,-1,-1
7845,4,2657,41.89235505,-87.67450679,41.88099447,-87.63274649,24,32,2.286980122,0.353952681,0.981047221,-1,0
7846,4,2660,41.66013605,-87.60284764,41.77184852,-87.69566634,54,66,9.082577876,0.35001939,0.832782885,-1,-1
7847,4,2660,41.90602597,-87.67531162,41.88530002,-87.64280847,24,28,2.201165132,0.399682771,0.981047221,-1,1
7848,4,2661,41.9049353,-87.64990723,41.88528132,-87.6572332,8,28,1.409262966,0.37461561,0.981047221,-1,0
7849,4,2662,41.89265811,-87.65253448,41.8979839,-87.64149153,24,8,0.676736116,0.375409114,0.981047221,5.926058252,-1
7850,4,2664,41.76157791,-87.57278199,41.74020576,-87.61596952,43,44,2.671417185,0.582048239,0.981047221,-1,0
7851,4,2665,41.90278805,-87.62614559,41.88099447,-87.63274649,8,32,1.54359234,0.528378244,0.981047221,-1,0
7852,4,2668,41.93465916,-87.64672973,41.88099447,-87.63274649,6,32,3.776949953,0.42212179,0.981047221,-1,9
7853,4,2672,41.97243708,-87.67110953,41.88099447,-87.63274649,3,32,6.618703145,0.35001939,0.586033442,-1,-1
7854,4,2675,41.82683191,-87.66379887,41.8631181,-87.67292044,59,28,2.550718687,0.35001939,0.764861469,-1,-1
7855,4,2675,41.89973739,-87.66495392,41.87925508,-87.642649,24,28,1.821808197,0.35001939,0.541570573,-1,-1
7856,4,2677,41.89250778,-87.62621491,41.87925508,-87.642649,8,28,1.246220072,0.548154676,0.981047221,-1,0
7857,4,2678,41.74099771,-87.60110816,41.97266796,-87.6638655,44,3,16.32944583,0.35001939,0.587316246,-1,-1
7858,4,2679,41.8346736,-87.61083474,41.90026569,-87.63210922,35,8,4.662305844,0.35001939,0.576894182,-1,-1
7859,4,2679,41.92108458,-87.70464838,41.87925508,-87.642649,22,28,4.303376328,0.35001939,0.497630715,-1,-1
7860,4,2682,41.8059117,-87.58747926,41.84201118,-87.62203646,39,35,3.063835001,0.527078557,0.981047221,57.53130658,-1
7861,4,2683,41.77719625,-87.64249753,41.74575771,-87.7083657,68,70,4.03022523,0.35001939,0.684416965,-1,-1
7862,4,2684,41.74419953,-87.58634832,41.74124273,-87.5514282,45,46,1.811809258,0.35001939,0.675407267,-1,-1
7863,4,2684,41.77592883,-87.66659627,41.7632468,-87.61613411,67,69,2.744074772,0.35001939,0.676617524,-1,-1
7864,4,2687,41.92681118,-87.64260525,41.89092203,-87.61886835,7,8,2.763814884,0.35001939,0.54894181,-1,-1
7865,4,2688,41.95815488,-87.65302179,41.88528132,-87.6572332,3,28,5.039735851,0.35001939,0.54384846,-1,-1
7866,4,2690,41.80390712,-87.7479479,41.88099447,-87.63274649,56,32,7.970649334,0.643655525,0.981047221,-1,0
7867,4,2691,41.90602597,-87.67531162,41.88528132,-87.6572332,24,28,1.708478458,0.43459763,0.981047221,-1,19
7868,4,2692,41.80901825,-87.6591666,41.76977806,-87.72692984,61,65,4.420083642,0.537550336,0.981047221,-1,86
7869,4,2704,41.89243316,-87.66962393,41.88528132,-87.6572332,24,28,0.806454074,0.35001939,0.498460285,-1,-1
7870,4,2710,41.90602597,-87.67531162,41.8979839,-87.64149153,24,8,1.825817673,0.511882439,0.981047221,-1,0
7871,4,2712,41.87925508,-87.642649,41.85650674,-87.6522613,28,31,1.64773865,0.49323991,0.981047221,-1,41
7872,4,2714,41.87704421,-87.73288879,41.89169705,-87.70210525,26,23,1.87947735,0.35001939,0.699684266,-1,-1
7873,4,2718,41.86813243,-87.71421471,41.88562116,-87.69889159,29,27,1.442758816,0.35001939,0.500491287,-1,-1
7874,4,2719,41.89227671,-87.67939748,41.88530002,-87.64280847,24,28,1.942747856,0.386591102,0.981047221,-1,1
7875,4,2720,41.83908691,-87.71400381,41.87886558,-87.62519214,30,32,5.333025264,0.612387385,0.981047221,-1,0
7876,4,2727,41.82045691,-87.60069157,41.84924675,-87.6241353,36,33,2.326673421,0.35001939,0.728067534,-1,-1
7877,4,2727,41.76170238,-87.62987174,41.82683191,-87.66379887,69,59,4.827473848,0.645329195,0.981047221,-1,33
7878,4,2727,41.90749193,-87.63576009,41.87925508,-87.642649,8,28,1.982892199,0.470297987,0.981047221,2.129580192,-1
7879,4,2731,41.85934972,-87.61735801,41.89503345,-87.61971067,33,8,2.468480271,0.592079964,0.981047221,-1,37
7880,4,2741,41.94970908,-87.75211841,41.9725808,-87.69400106,15,4,3.378333227,0.691945052,0.981047221,-1,26
7881,4,2742,41.89950655,-87.67960029,41.87925508,-87.642649,24,28,2.360127657,0.387217408,0.981047221,-1,33
7882,4,2743,41.9147473,-87.65400703,41.88498719,-87.62099291,7,32,2.666584112,0.416676013,0.981047221,-1,6
7883,4,2746,41.98695306,-87.67208099,41.88498719,-87.62099291,76,32,7.518602975,0.35001939,0.585472397,-1,-1
7884,4,2747,41.84169112,-87.61256395,41.88530002,-87.64280847,35,28,3.391266899,0.35001939,0.637151801,-1,-1
7885,4,2749,41.7611663,-87.63987554,41.74372091,-87.61954292,68,44,1.597286315,0.657480241,0.981047221,21.91041439,-1
7886,4,2749,42.00962288,-87.67016686,41.89960211,-87.63330804,1,8,7.834087909,0.673390151,0.981047221,-1,0
7887,4,2750,41.94258518,-87.65664409,41.8979839,-87.64149153,6,8,3.178591559,0.464907089,0.981047221,-1,21
7888,4,2751,41.8299223,-87.67250265,41.80901825,-87.6591666,59,61,1.599265471,0.35001939,0.639607909,-1,-1
7889,4,2753,41.86790242,-87.64295867,41.80122684,-87.58530316,28,41,5.480196357,0.505030644,0.981047221,-1,0
7890,4,2758,41.84743155,-87.66352869,41.88099447,-87.63274649,31,32,2.808285861,0.488876397,0.981047221,0.993414157,-1
7891,4,2760,41.79409025,-87.59231086,41.81087901,-87.72636332,41,57,7.001202437,0.699225163,0.981047221,-1,0
7892,4,2763,41.88528132,-87.6572332,41.88099447,-87.63274649,28,32,1.293967129,0.35001939,0.546348697,-1,-1
7893,4,2764,41.85633322,-87.65956424,41.88530002,-87.64280847,31,28,2.179190114,0.35001939,0.461420729,-1,-1
7894,4,2766,41.74420515,-87.65630599,41.77592883,-87.66659627,71,67,2.255148152,0.35001939,0.540245219,-1,-1
7895,4,2767,41.968069,-87.72155906,42.00157103,-87.69501259,14,2,2.686446408,0.630260396,0.981047221,-1,0
7896,4,2768,41.92434708,-87.73473975,41.87859436,-87.73023243,20,26,3.169698444,0.35001939,0.613895069,-1,-1
7897,4,2768,41.8346736,-87.61083474,41.87925508,-87.642649,35,28,3.488358197,0.517870493,0.981047221,-1,0
7898,4,2771,41.90156691,-87.63840401,41.93543891,-87.69332587,8,21,3.667444875,0.542273773,0.981047221,-1,33
7899,4,2771,42.00901823,-87.67272396,41.87060737,-87.62217294,1,32,9.909906817,0.610367021,0.981047221,-1,0
7900,4,2771,41.85934972,-87.61735801,41.88099447,-87.63274649,33,32,1.692165567,0.647205578,0.981047221,-1,127
7901,4,2774,41.83908691,-87.71400381,41.83511799,-87.61867777,30,35,4.914816853,0.567886245,0.981047221,107.7929047,-1
7902,4,2775,41.89944577,-87.68931919,41.88498719,-87.62099291,24,32,3.653478945,0.494428477,0.981047221,-1,0
7903,4,2776,41.91292537,-87.7753675,41.93511393,-87.75164896,25,19,1.958845481,0.35001939,0.506556965,-1,-1
7904,4,2777,41.82016661,-87.62149921,41.870415,-87.67508562,38,28,4.434074422,0.608569408,0.981047221,-1,0
7905,4,2777,41.84743155,-87.66352869,41.88099447,-87.63274649,31,32,2.808285861,0.560741892,0.981047221,-1,0
7906,4,2777,41.93608654,-87.66611069,41.89321636,-87.63784421,6,8,3.299376299,0.35001939,0.549202893,-1,-1
7907,4,2778,41.84743155,-87.66352869,41.71425215,-87.63817507,31,73,9.29407784,0.533270134,0.981047221,-1,0
7908,4,2781,41.79725472,-87.69878135,41.86378712,-87.69251593,63,29,4.608253927,0.35001939,0.741148314,-1,-1
7909,4,2783,41.85580617,-87.67469059,41.86790242,-87.64295867,31,28,1.834317877,0.643877987,0.981047221,-1,31
7910,4,2784,41.89092203,-87.61886835,41.87417663,-87.66186112,8,28,2.495955174,0.425681037,0.981047221,-1,5
7911,4,2787,41.85718386,-87.62033462,41.81294894,-87.61785968,33,38,3.058996302,0.35001939,0.631199228,-1,-1
7912,4,2789,41.90665077,-87.66533766,41.88498719,-87.62099291,24,32,2.72798227,0.35001939,0.536924275,-1,-1
7913,4,2789,41.92927253,-87.67380724,41.88099447,-87.63274649,7,32,3.947802347,0.549582593,0.981047221,-1,0
7914,4,2792,41.84093081,-87.66061783,41.84743155,-87.66352869,60,31,0.47348866,0.590307938,0.981047221,-1,533
7915,4,2793,41.93543891,-87.69332587,41.92907766,-87.64629348,21,7,2.45714317,0.516477083,0.981047221,-1,19
7916,4,2794,41.76918982,-87.63849692,41.88498719,-87.62099291,68,32,8.051432056,0.35001939,0.721465665,-1,-1
7917,4,2794,41.84201118,-87.62203646,41.88099447,-87.63274649,35,32,2.749292965,0.35001939,0.529708812,-1,-1
7918,4,2797,41.89321636,-87.63784421,41.86790242,-87.64295867,8,28,1.768704923,0.357407022,0.981047221,-1,18
7919,4,2798,41.94506921,-87.67606274,41.87925508,-87.642649,5,28,4.86105042,0.35001939,0.573539491,-1,-1
7920,4,2801,41.92170149,-87.65591185,41.89204214,-87.63186395,7,8,2.393453504,0.35001939,0.579637932,-1,-1
7921,4,2803,41.93057857,-87.64220631,41.89833179,-87.62076287,7,8,2.485904181,0.35001939,0.479803767,-1,-1
7922,4,2804,41.70658788,-87.62336651,41.94779159,-87.68383494,49,5,16.95388322,0.552125874,0.981047221,-1,0
7923,4,2812,41.99438102,-87.6725384,41.92927253,-87.67380724,76,7,4.499040393,0.672289067,0.981047221,-1,0
7924,4,2814,41.8631181,-87.67292044,41.88099447,-87.63274649,28,32,2.407856111,0.388388943,0.981047221,-1,0
7925,4,2814,41.82045691,-87.60069157,41.81622348,-87.65169295,36,61,2.642439971,0.35001939,0.763610276,-1,-1
7926,4,2815,41.91236435,-87.67506276,41.87740612,-87.62197165,24,32,3.645532479,0.35001939,0.457125621,-1,-1
7927,4,2815,41.89197151,-87.61294541,41.87906699,-87.65700503,8,28,2.435448233,0.520041744,0.981047221,-1,0
7928,4,2816,41.89092203,-87.61886835,41.88600579,-87.67187394,8,28,2.747490861,0.395840056,0.981047221,-1,6
7929,4,2819,41.77592883,-87.66659627,41.80891628,-87.59618334,67,39,4.283871947,0.555284931,0.981047221,-1,36
7930,4,2820,41.89973739,-87.66495392,41.87925508,-87.642649,24,28,1.821808197,0.48869825,0.981047221,-1,8
7931,4,2822,41.88099447,-87.63274649,41.9049353,-87.64990723,32,8,1.874899555,0.619239255,0.981047221,-1,0
7932,4,2822,41.74821051,-87.61007497,41.76224665,-87.73205903,44,65,6.361833046,0.35001939,0.641241296,-1,-1
7933,4,2823,41.79725472,-87.69878135,41.88099447,-87.63274649,63,32,6.710504699,0.35001939,0.705941147,-1,-1
7934,4,2824,41.8789145,-87.70589713,41.76977806,-87.72692984,27,65,7.617974172,0.35001939,0.654854426,-1,-1
7935,4,2828,41.90665077,-87.66533766,41.89250778,-87.62621491,24,8,2.236729598,0.528271014,0.981047221,-1,0
7936,4,2828,41.87400538,-87.66351755,41.85026637,-87.66756931,28,31,1.653407966,0.584165464,0.981047221,-1,7
7937,4,2829,41.92187746,-87.66407824,41.88099447,-87.63274649,7,32,3.251977054,0.35001939,0.421803547,-1,-1
7938,4,2829,41.87906699,-87.65700503,41.9049353,-87.64990723,28,8,1.824231364,0.495491366,0.981047221,-1,48
7939,4,2831,41.90665077,-87.66533766,41.89092203,-87.61886835,24,8,2.62531679,0.35001939,0.374137866,-1,-1
7940,4,2832,41.74020576,-87.61596952,41.79543063,-87.69643523,44,63,5.635088451,0.35001939,0.668361894,-1,-1
7941,4,2833,41.94779159,-87.68383494,41.89960211,-87.63330804,5,8,4.222913293,0.35001939,0.570274074,-1,-1
7942,4,2834,41.9867118,-87.66341641,41.97517094,-87.68751552,76,4,1.472387704,0.560976985,0.981047221,-1,222
7943,4,2835,41.9147473,-87.65400703,41.80122684,-87.58530316,7,41,8.603541786,0.580813919,0.981047221,-1,0
7944,4,2839,41.89265811,-87.65253448,41.86790242,-87.64295867,24,28,1.779977488,0.35001939,0.439644778,-1,-1
7945,4,2840,41.87925508,-87.642649,41.89250778,-87.62621491,28,8,1.246220072,0.551602106,0.981047221,42.87043777,-1
7946,4,2840,41.89321636,-87.63784421,41.88099447,-87.63274649,8,32,0.884225814,0.35001939,0.355195469,-1,-1
7947,4,2840,41.97256254,-87.67884597,41.87866742,-87.67165362,4,28,6.498061945,0.35001939,0.586715474,-1,-1
7948,4,2842,41.90120699,-87.67635599,41.87400538,-87.66351755,24,28,1.992092066,0.513184176,0.981047221,-1,0
7949,4,2842,41.92876301,-87.66567684,41.88099447,-87.63274649,7,32,3.70955271,0.568922398,0.981047221,-1,0
7950,4,2847,41.91922505,-87.67144577,41.88498719,-87.62099291,22,32,3.511100654,0.434293463,0.981047221,-1,12
7951,4,2848,42.00157103,-87.69501259,41.9867118,-87.66341641,2,76,1.920043741,0.35001939,0.632841272,-1,-1
7952,4,2850,41.7632468,-87.61613411,41.89960211,-87.63330804,69,8,9.462651058,0.35001939,0.599588611,-1,-1
7953,4,2850,41.7632468,-87.61613411,41.74124273,-87.5514282,69,46,3.665486544,0.530233184,0.981047221,28.96703534,-1
7954,4,2853,41.77887686,-87.59492544,41.77719625,-87.64249753,42,68,2.453907177,0.584864339,0.981047221,-1,44
7955,4,2855,41.79235722,-87.61793138,41.80891628,-87.59618334,40,39,1.601189687,0.609453335,0.981047221,-1,0
7956,4,2855,41.74420515,-87.65630599,41.74575771,-87.7083657,71,70,2.68590916,0.35001939,0.507567959,-1,-1
7957,4,2856,41.89253687,-87.65986432,41.89321636,-87.63784421,24,8,1.133527741,0.35001939,0.459127986,-1,-1
7958,4,2857,41.94481375,-87.69077501,41.87925508,-87.642649,5,28,5.161505466,0.35001939,0.681132807,-1,-1
7959,4,2858,41.9386662,-87.71121059,41.95358213,-87.72345239,21,16,1.207432505,0.35001939,0.698976455,-1,-1
7960,4,2859,41.92907766,-87.64629348,41.88099447,-87.63274649,7,32,3.394482471,0.396258273,0.981047221,-1,0
7961,4,2865,41.89950655,-87.67960029,41.870415,-87.67508562,24,28,2.023405456,0.508494268,0.981047221,-1,50
7962,4,2868,41.80026009,-87.61757617,41.80122684,-87.58530316,40,41,1.663623914,0.602810419,0.981047221,-1,16
7963,4,2872,41.71749304,-87.64889507,41.69063335,-87.57005827,73,51,4.470192845,0.35001939,0.697960137,-1,-1
7964,4,2873,41.89869923,-87.70880842,41.89967018,-87.6698378,23,24,2.005291592,0.35001939,0.607590686,-1,-1
7965,4,2876,41.72845603,-87.57563713,41.88530002,-87.64280847,48,28,11.37567327,0.35001939,0.798132541,-1,-1
7966,4,2877,41.95402765,-87.76339903,41.95358213,-87.72345239,15,16,2.052836047,0.693928558,0.981047221,247.652121,-1
7967,4,2877,41.88099447,-87.63274649,41.9049353,-87.64990723,32,8,1.874899555,0.49715657,0.981047221,-1,0
7968,4,2878,41.94287254,-87.70133029,41.9049353,-87.64990723,21,8,3.722779907,0.35001939,0.714022431,-1,-1
7969,4,2879,41.90749193,-87.63576009,41.88099447,-87.63274649,8,32,1.837349256,0.511672026,0.981047221,-1,28
7970,4,2881,41.96544578,-87.66319585,41.97732258,-87.75222337,3,12,4.64633857,0.499566267,0.981047221,-1,9
7971,4,2884,41.83908691,-87.71400381,41.90120699,-87.67635599,30,24,4.708935878,0.35001939,0.697016937,-1,-1
7972,4,2884,41.85650674,-87.6522613,41.7904694,-87.60128512,31,41,5.263805833,0.462766006,0.981047221,-1,0
7973,4,2890,41.95282292,-87.65324399,41.95726411,-87.73089878,6,16,4.001892942,0.486822252,0.981047221,-1,0
7974,4,2891,41.88528132,-87.6572332,41.88099447,-87.63274649,28,32,1.293967129,0.35001939,0.563223425,-1,-1
7975,4,2892,41.92846498,-87.69508667,41.88099447,-87.63274649,22,32,4.586334845,0.35001939,0.573067963,-1,-1
7976,4,2893,41.9850151,-87.80453201,41.90120699,-87.67635599,10,24,8.770568666,0.35001939,0.785875785,-1,-1
7977,4,2893,41.9442266,-87.65599818,41.92268628,-87.64948873,6,7,1.52544012,0.510365519,0.981047221,-1,14
7978,4,2897,41.76157791,-87.57278199,41.77592883,-87.66659627,43,67,4.935129208,0.533882344,0.981047221,-1,0
7979,4,2898,41.85633322,-87.65956424,41.87925508,-87.642649,31,28,1.80714002,0.35001939,0.62588008,-1,-1
7980,4,2898,41.84201118,-87.62203646,41.88530002,-87.64280847,35,28,3.176218962,0.623621893,0.981047221,-1,0
7981,4,2898,41.85593437,-87.66857454,41.82683191,-87.66379887,31,59,2.025758655,0.35001939,0.635069693,-1,-1
7982,4,2899,41.85934972,-87.61735801,41.88099447,-87.63274649,33,32,1.692165567,0.35001939,0.559937937,-1,-1
7983,4,2901,41.89960211,-87.63330804,41.95358213,-87.72345239,8,16,5.948415653,0.396724373,0.981047221,-1,14
7984,4,2901,41.92045151,-87.67995477,41.88099447,-87.63274649,22,32,3.650517052,0.35001939,0.565289311,-1,-1
7985,4,2907,41.92927253,-87.67380724,41.87925508,-87.642649,7,28,3.809244899,0.524869406,0.981047221,-1,0
7986,4,2907,41.9579039,-87.67151801,41.88498719,-87.62099291,6,32,5.668245597,0.512300395,0.981047221,-1,0
7987,4,2908,41.7632468,-87.61613411,41.69063335,-87.57005827,69,51,5.551267182,0.59634675,0.981047221,57.90646835,-1
7988,4,2910,41.83380026,-87.66757156,41.88099447,-87.63274649,59,32,3.7208411,0.35001939,0.749736121,-1,-1
7989,4,2913,41.94959169,-87.76195828,41.87866742,-87.67165362,15,28,6.750706103,0.35001939,0.717937574,-1,-1
7990,4,2915,41.9049353,-87.64990723,41.96217863,-87.64537876,8,3,3.961980461,0.519554945,0.981047221,-1,0
7991,4,2915,41.90056038,-87.69419737,41.85934972,-87.61735801,24,33,4.871622888,0.388211475,0.981047221,-1,0
7992,4,2916,41.71425215,-87.63817507,41.80122684,-87.58530316,73,41,6.598390828,0.35001939,0.597090965,-1,-1
7993,4,2918,41.74124273,-87.5514282,41.70612575,-87.59825584,46,50,3.423252331,0.35001939,0.701685623,-1,-1
7994,4,2920,41.87704421,-87.73288879,41.87925508,-87.642649,26,28,4.644864632,0.660924582,0.981047221,-1,0
7995,4,2922,41.97882953,-87.7711667,41.9850151,-87.80453201,11,10,1.766165092,0.736781081,0.981047221,6.857848318,-1
7996,4,2922,41.83908691,-87.71400381,41.86019002,-87.7172201,30,29,1.467452659,0.35001939,0.594838729,-1,-1
7997,4,2926,41.93574946,-87.6809803,41.9049353,-87.64990723,5,8,2.661736493,0.35001939,0.659584279,-1,-1
7998,4,2927,41.76110574,-87.68558966,41.79213608,-87.61093935,66,40,4.403623181,0.662148175,0.981047221,-1,59
7999,4,2928,41.81736621,-87.6988608,41.92268628,-87.64948873,58,7,7.707560663,0.35001939,0.696390332,-1,-1
8000,4,2929,41.89942225,-87.68449012,41.94323712,-87.64347096,24,6,3.689397171,0.423071757,0.981047221,-1,85
8001,4,2934,41.92896727,-87.65615683,41.88099447,-87.63274649,7,32,3.526444451,0.521599566,0.981047221,-1,3
8002,4,2936,41.79259236,-87.76961545,41.87400538,-87.66351755,56,28,7.840610434,0.652570831,0.981047221,-1,22
8003,4,2937,41.90602597,-87.67531162,41.87925508,-87.642649,24,28,2.498708215,0.431422069,0.981047221,-1,0
8004,4,2937,41.92926299,-87.63589095,41.89207263,-87.62887416,7,8,2.594814241,0.466641455,0.981047221,9.341451487,-1
8005,4,2943,41.6738199,-87.63573978,41.87886558,-87.62519214,53,32,14.17772778,0.35001939,0.68571388,-1,-1
8006,4,2944,41.76216512,-87.59028573,41.78317086,-87.60355889,43,42,1.604443736,0.47675698,0.981047221,81.1994876,-1
8007,4,2946,41.77719625,-87.64249753,41.7929819,-87.72420819,68,62,4.348687427,0.685012022,0.981047221,27.09273171,-1
8008,4,2948,41.92187746,-87.66407824,41.8979839,-87.64149153,7,8,2.018477104,0.433779136,0.981047221,-1,1
8009,4,2948,41.83496233,-87.62515413,41.82811998,-87.69075418,35,58,3.410159121,0.493018182,0.981047221,27.69374816,-1
8010,4,2949,41.92681118,-87.64260525,41.88099447,-87.63274649,7,32,3.205972279,0.471746513,0.981047221,-1,0
8011,4,2950,41.89942225,-87.68449012,41.87925508,-87.642649,24,28,2.563835603,0.4438286,0.981047221,-1,2
8012,4,2950,41.90752007,-87.6266589,41.88099447,-87.63274649,8,32,1.859295941,0.404887319,0.981047221,-1,20
8013,4,2952,41.97256254,-87.67884597,41.8850753,-87.71385338,4,27,6.306961869,0.630639468,0.981047221,-1,20
8014,4,2952,41.90120699,-87.67635599,41.87886558,-87.62519214,24,32,3.050940197,0.484768656,0.981047221,-1,0
8015,4,2954,41.90056038,-87.69419737,41.88099447,-87.63274649,24,32,3.437665749,0.356149814,0.981047221,-1,4
8016,4,2954,41.89960211,-87.63330804,41.92268628,-87.64948873,8,7,1.798916858,0.48103685,0.981047221,23.39268364,-1
8017,4,2958,41.92843156,-87.69996859,41.87060737,-87.62217294,22,32,5.654097848,0.524936079,0.981047221,-1,0
8018,4,2958,41.93839126,-87.63857492,41.93511393,-87.75164896,6,19,5.816123189,0.35001939,0.499368971,-1,-1
8019,4,2958,41.89060885,-87.75604671,41.87886558,-87.62519214,25,32,6.779796162,0.61385637,0.981047221,-1,0
8020,4,2959,41.79409025,-87.59231086,41.80891628,-87.59618334,41,39,1.043618656,0.649777478,0.981047221,-1,104
8021,4,2960,41.87906699,-87.65700503,41.88099447,-87.63274649,28,32,1.255020584,0.398575718,0.981047221,-1,6
8022,4,2964,41.87740612,-87.62197165,41.8382958,-87.69675634,32,30,4.702459897,0.35001939,0.616288129,-1,-1
8023,4,2965,41.71061489,-87.6505811,41.88498719,-87.62099291,73,32,12.14399262,0.35001939,0.564871212,-1,-1
8024,4,2966,41.87925508,-87.642649,41.9002213,-87.62910519,28,8,1.60742474,0.391016098,0.981047221,-1,0
8025,4,2970,41.89321636,-87.63784421,41.88530002,-87.64280847,8,28,0.603631623,0.455173077,0.981047221,-1,0
8026,4,2970,41.89503345,-87.61971067,41.88099447,-87.63274649,8,32,1.179193788,0.4969598,0.981047221,-1,15
8027,4,2971,41.86927445,-87.66404724,41.88099447,-87.63274649,28,32,1.802471762,0.486728506,0.981047221,-1,38
8028,4,2971,41.90026569,-87.63210922,41.88528132,-87.6572332,8,28,1.655797445,0.35001939,0.408733615,-1,-1
8029,4,2972,41.95282292,-87.65324399,41.89942225,-87.68449012,6,24,4.024102576,0.440863561,0.981047221,-1,0
8030,4,2974,41.74821051,-87.61007497,41.74621558,-87.69034053,44,70,4.139976145,0.647481164,0.981047221,-1,2
8031,4,2975,41.9000696,-87.72091824,41.87400538,-87.66351755,23,28,3.458416704,0.35001939,0.674139377,-1,-1
8032,4,2975,41.84169112,-87.61256395,41.84924675,-87.6241353,35,33,0.791994874,0.35001939,0.491586151,-1,-1
8033,4,2976,41.69063335,-87.57005827,41.87400538,-87.66351755,51,28,13.55395706,0.676909952,0.981047221,-1,0
8034,4,2977,41.90156691,-87.63840401,41.88498719,-87.62099291,8,32,1.45402726,0.35001939,0.548218614,-1,-1
8035,4,2977,41.89321636,-87.63784421,41.88528132,-87.6572332,8,28,1.138054205,0.516747813,0.981047221,-1,1
8036,4,2978,41.93057857,-87.64220631,41.88530002,-87.64280847,7,28,3.128602886,0.537080924,0.981047221,-1,0
8037,4,2981,41.92434708,-87.73473975,41.92726096,-87.76550161,20,19,1.594116044,0.568442241,0.981047221,33.17826546,-1
8038,4,2982,41.76969047,-87.58134951,41.78317086,-87.60355889,43,42,1.475500035,0.35001939,0.469890506,-1,-1
8039,4,2983,41.87886558,-87.62519214,41.95358213,-87.72345239,32,16,7.223071659,0.553682988,0.981047221,-1,13
8040,4,2984,41.89321636,-87.63784421,41.88530002,-87.64280847,8,28,0.603631623,0.356439217,0.981047221,-1,16
8041,4,2984,41.72967642,-87.57271713,41.68972991,-87.6690544,48,75,5.684148108,0.35001939,0.63560567,-1,-1
8042,4,2985,41.93057857,-87.64220631,41.88498719,-87.62099291,7,32,3.333581984,0.499708468,0.981047221,-1,0
8043,4,2986,41.78310072,-87.6084265,41.79213608,-87.61093935,42,40,0.637564958,0.585465702,0.981047221,-1,0
8044,4,2994,41.86019002,-87.7172201,41.87859436,-87.73023243,29,26,1.437098605,0.35001939,0.650447867,-1,-1
8045,4,2996,41.88099447,-87.63274649,41.87906699,-87.65700503,32,28,1.255020584,0.511038869,0.981047221,-1,0
8046,4,2998,41.90569342,-87.77063256,41.89525764,-87.73351805,25,23,2.040329219,0.35001939,0.524248394,-1,-1
8047,4,3000,41.76918982,-87.63849692,41.74194286,-87.57908882,68,45,3.594506517,0.613276368,0.981047221,-1,135
8048,4,3000,41.71314861,-87.67507531,41.87886558,-87.62519214,72,32,11.73472658,0.35001939,0.828097624,-1,-1
8049,4,3000,41.9289459,-87.66089257,41.87925508,-87.642649,7,28,3.559176617,0.583349272,0.981047221,-1,0
8050,4,3001,41.95815488,-87.65302179,41.88099447,-87.63274649,3,32,5.432224159,0.35001939,0.568832879,-1,-1
8051,4,3005,41.85934972,-87.61735801,41.870415,-87.67508562,33,28,3.067204965,0.35001939,0.628941224,-1,-1
