rider_id,arrival_week,arrival_time,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,pickup_area,dropoff_area,solo_length,quoted_price,convert_or_not,waiting_time,matching_outcome
7325,4,1771.0,41.9005603836,-87.6941973701,41.8932163595,-87.6378442095,24,8,2.9423017608847166,0.5423316347745494,1,0.0,7323.0
7326,4,1772.0,41.8601900192,-87.7172201,41.8906088526,-87.7560467111,29,25,2.8995426068277017,0.5140782976174288,0,,
7327,4,1777.0,41.9363101308,-87.6515625922,41.8909220259,-87.6188683546,6,8,3.558146730090074,0.5432192589677387,0,,
7328,4,1778.0,41.8909693802,-87.770122842,41.9116665881,-87.7339509975,25,23,2.3463284257012287,0.6304707884380205,0,,
7329,4,1779.0,41.9442266014,-87.6559981815,41.899602111,-87.6333080367,6,8,3.2965396533623625,0.5490020642023014,0,,
7330,4,1780.0,41.748623179,-87.6013151779,41.7830058493,-87.6715775901,44,67,4.330701535605793,0.6072235024526255,0,,
7331,4,1782.0,41.8789144956,-87.7058971305,41.8601900192,-87.7172201,27,29,1.418859643854666,0.6378550142777794,1,148.0,7401.0
7332,4,1783.0,42.0008748252,-87.701802904,41.9808436155,-87.7360839271,2,13,2.2393627997838905,0.6258240355469353,1,6.94150400579997,
7333,4,1787.0,41.8089162826,-87.5961833442,41.8502663663,-87.667569312,39,31,4.655077454626192,0.5117261072951113,1,56.0,7354.0
7334,4,1788.0,41.7555681774,-87.5836072899,41.7424875717,-87.6300448953,43,44,2.5587176343975817,0.6636217018118584,1,91.54594160430428,
7335,4,1797.0,41.8692744531,-87.6640472412,41.897983898,-87.6414915334,28,8,2.298049176387208,0.4365950735316861,0,,
7336,4,1797.0,41.859349715,-87.6173580061,41.8704150003,-87.6750856208,33,28,3.067204964694141,0.6087078475889924,1,25.012538114374365,
7337,4,1801.0,41.8906088526,-87.7560467111,41.9227606205,-87.6991553432,25,22,3.67330878803472,0.4950450906775097,1,8.0,7343.0
7338,4,1803.0,41.9002656868,-87.6321092196,41.8792550844,-87.642648998,8,28,1.5496150232080872,0.3835726475974763,1,6.0,7341.0
7339,4,1803.0,41.7896614748,-87.7182200222,41.9305785697,-87.6422063127,62,7,10.492803532344285,0.700288613511684,0,,
7340,4,1804.0,41.8492467545,-87.6241352979,41.8416911186,-87.6125639471,33,35,0.7919948735230253,0.5377265165937837,0,,
7341,4,1809.0,41.9002212967,-87.6291051864,41.8849871918,-87.6209929134,8,32,1.132256586070726,0.4508480316882772,1,0.0,7338.0
7342,4,1809.0,41.8785943576,-87.7302324284,41.8601900192,-87.7172201,26,29,1.437098605452536,0.5682540456354569,0,,
7343,4,1809.0,41.905820977,-87.7608129894,41.8679024175,-87.6429586652,25,28,6.604058162863865,0.553617462366432,1,0.0,7337.0
7344,4,1814.0,41.8492467545,-87.6241352979,41.8809944707,-87.6327464887,33,32,2.2378620233989186,0.5337466833368044,0,,
7345,4,1815.0,41.9540276487,-87.7633990316,41.9442266014,-87.6559981815,15,6,5.560445346140885,0.6744011177963525,0,,
7346,4,1815.0,41.8849871918,-87.6209929134,41.8792550844,-87.642648998,32,28,1.1823267689044048,0.4905820427692963,0,,
7347,4,1818.0,41.9002656868,-87.6321092196,41.8809944707,-87.6327464887,8,32,1.3319175992935932,0.542464346485974,1,1.0,7348.0
7348,4,1819.0,41.9002656868,-87.6321092196,41.8809944707,-87.6327464887,8,32,1.3319175992935932,0.4588423037998113,1,0.0,7347.0
7349,4,1822.0,41.9212731053,-87.6850821101,41.8786674201,-87.6716536214,22,28,3.0236910562715478,0.5610358048126607,0,,
7350,4,1823.0,41.8601900192,-87.7172201,41.9226862843,-87.6494887289,29,7,5.548145053866475,0.6787474562655741,0,,
7351,4,1824.0,41.9272609555,-87.7655016086,41.9540276487,-87.7633990316,19,15,1.852556654751674,0.6070952935315933,1,63.4667425773755,
7352,4,1832.0,41.9872255578,-87.6649377243,41.8774061234,-87.6219716519,76,32,7.902668855645677,0.6419361889278311,0,,
7353,4,1843.0,41.8997373884,-87.6649539167,41.8809944707,-87.6327464887,24,32,2.102693835045746,0.5074572912329232,1,15.0,7364.0
7354,4,1843.0,41.7584079022,-87.5628473838,41.87161966,-87.7055526328,43,27,10.732634357651149,0.4783691061780208,1,0.0,7333.0
7355,4,1843.0,41.9535821253,-87.7234523905,41.9540276487,-87.7633990316,16,15,2.052836047178312,0.6678960639668976,0,,
7356,4,1845.0,41.8140038222,-87.6116848803,41.8274002516,-87.624088952,38,35,1.1245788286877056,0.4948748341452029,0,,
7357,4,1846.0,41.7788768603,-87.5949254391,41.7632467988,-87.6161341112,42,69,1.5364522496439983,0.5777310309210496,1,42.0,7375.0
7358,4,1847.0,41.7615779081,-87.5727819867,41.8390869059,-87.714003807,43,30,9.032724359581946,0.60388566377664,1,0.0,7283.0
7359,4,1848.0,41.9128367835,-87.7608843709,41.8716894745,-87.6540926517,25,28,6.184808087942972,0.4817328351967572,0,,
7360,4,1850.0,41.874005383,-87.6635175498,41.8906088526,-87.7560467111,28,25,4.8961119445974495,0.5186101217943418,1,8.0,7363.0
7361,4,1851.0,41.8792550844,-87.642648998,41.8932163595,-87.6378442095,28,8,0.9957901928111432,0.5799964211199986,1,20.0,7368.0
7362,4,1857.0,41.9504425991,-87.6835062305,41.9083786693,-87.6709450752,5,24,2.9772010346673,0.574536566157508,0,,
7363,4,1858.0,41.8926581076,-87.6525344838,41.9278531896,-87.7356259487,24,20,4.916026839511355,0.4019665061199658,1,0.0,7360.0
7364,4,1858.0,41.9305785697,-87.6422063127,41.8853000224,-87.6428084655,7,28,3.1286028862246438,0.4044958544385961,1,0.0,7353.0
7365,4,1860.0,41.8741766252,-87.6618611238,41.885621155,-87.6988915914,28,27,2.062563690639572,0.4042185028421492,1,3.5740405672870565,
7366,4,1862.0,41.795430631,-87.6964352325,41.8299223039,-87.6725026464,63,59,2.682975704861552,0.6142569977684624,0,,
7367,4,1868.0,41.9290469366,-87.6513108767,41.8991556134,-87.6262105324,7,8,2.435356264078001,0.553555877073917,1,7.910436516051504,
7368,4,1871.0,41.8637871234,-87.6925159284,41.8920726347,-87.6288741572,29,8,3.812975255727508,0.594758160931783,1,0.0,7361.0
7369,4,1872.0,41.9049353016,-87.6499072264,41.8809944707,-87.6327464887,8,32,1.8748995554712309,0.4271280786333032,0,,
7370,4,1875.0,41.859349715,-87.6173580061,41.8792550844,-87.642648998,33,28,1.8933633988675933,0.5165272296108816,1,174.0,7466.0
7371,4,1877.0,41.8090182499,-87.6591665992,41.874005383,-87.6635175498,61,28,4.495765150053956,0.7218209911641188,1,36.0,7390.0
7372,4,1884.0,41.7405850222,-87.6698353627,41.8038507848,-87.6212199892,71,38,5.038207721559491,0.6535587229856354,0,,
7373,4,1885.0,41.8926581076,-87.6525344838,41.8704150003,-87.6750856208,24,28,1.9255349991287027,0.4181717549571532,1,6.0,7376.0
7374,4,1887.0,41.8785943576,-87.7302324284,41.9012069941,-87.6763559892,26,24,3.181238776812949,0.7322846260955937,1,17.0,7383.0
7375,4,1888.0,41.7615779081,-87.5727819867,41.7718485152,-87.695666342,43,66,6.372386040569223,0.5817532657561275,1,0.0,7357.0
7376,4,1891.0,41.9798553089,-87.6940960217,41.8679024175,-87.6429586652,4,28,8.16972060504735,0.6216528063764523,1,0.0,7373.0
7377,4,1892.0,41.938232293,-87.6467820813,41.8852813201,-87.6572331997,6,28,3.697817804139384,0.4999406202212044,1,9.0,7382.0
7378,4,1896.0,41.8983058696,-87.6536139825,41.8983317935,-87.6207628651,24,8,1.6894808142777598,0.4370162085273112,0,,
7379,4,1896.0,41.8849871918,-87.6209929134,41.7905666284,-87.5940154442,32,41,6.670009812116722,0.5167410964798359,1,4.9154867961271975,
7380,4,1897.0,41.9287630064,-87.665676837,41.9354389148,-87.693325868,7,21,1.4941720804182816,0.5184020733308344,0,,
7381,4,1898.0,41.8786674201,-87.6716536214,41.8809944707,-87.6327464887,28,32,2.007957709650249,0.5440523417477863,1,12.0,7387.0
7382,4,1901.0,41.9347624564,-87.6398538587,41.7921360843,-87.6109393487,6,40,9.966227541858125,0.4742801431939031,1,0.0,7377.0
7383,4,1904.0,41.9850151008,-87.8045320063,41.9012069941,-87.6763559892,10,24,8.770568666428371,0.7388411467866598,1,0.0,7374.0
7384,4,1906.0,41.7065878819,-87.6233665115,41.6738199043,-87.6357397768,49,53,2.352337704810788,0.7198907716591163,1,107.14294224676767,
7385,4,1908.0,41.9129253704,-87.7753675003,41.9448137543,-87.6907750098,25,5,4.874708005255136,0.5216610626410937,1,12.0,7394.0
7386,4,1909.0,41.7697780588,-87.7269298425,41.7925923603,-87.7696154528,65,56,2.7058425823862966,0.7331131056763047,0,,
7387,4,1910.0,41.8679024175,-87.6429586652,41.8809944707,-87.6327464887,28,32,1.0460842126305716,0.5558411338767665,1,0.0,7381.0
7388,4,1911.0,41.7275849467,-87.6295663156,41.8274416865,-87.6192497579,49,35,6.919890519590568,0.6756501208580357,1,15.0,7399.0
7389,4,1912.0,41.8173662079,-87.6988607973,41.7771962546,-87.6424975271,58,68,4.016486725512232,0.5754226882424754,1,104.0,7453.0
7390,4,1913.0,41.8559343655,-87.668574537,41.8692744531,-87.6640472412,31,28,0.9506969272859664,0.5329527414642915,1,0.0,7371.0
7391,4,1914.0,41.9000696026,-87.7209182385,41.9442266014,-87.6559981815,23,6,4.521854194666905,0.6074660094789488,0,,
7392,4,1914.0,41.9146162864,-87.6317173661,41.8852813201,-87.6572331997,7,28,2.414542269899501,0.5053609786636756,0,,
7393,4,1915.0,41.7718485152,-87.695666342,41.7402057565,-87.6159695226,66,44,4.65337952464295,0.715679151153009,1,15.0,7402.0
7394,4,1920.0,41.9428725376,-87.701330291,41.8849871918,-87.6209929134,21,32,5.749601379963935,0.5877642857101257,1,0.0,7385.0
7395,4,1925.0,41.8909220259,-87.6188683546,41.8852813201,-87.6572331997,8,28,2.0114755991872943,0.4563586636380717,1,14.0,7409.0
7396,4,1925.0,41.8906088526,-87.7560467111,41.8601900192,-87.7172201,25,29,2.8995426068277017,0.5494339542205489,0,,
7397,4,1925.0,41.9002212967,-87.6291051864,41.8809944707,-87.6327464887,8,32,1.3415845021953707,0.4729458614481109,0,,
7398,4,1925.0,41.9751709433,-87.6875155152,41.9477915865,-87.6838349425,4,5,1.9011610857280243,0.6615825239910041,0,,
7399,4,1926.0,41.7442051463,-87.6563059862,41.8789144956,-87.7058971305,71,27,9.65154229357519,0.6963684397241217,1,0.0,7388.0
7400,4,1928.0,41.9015669095,-87.6384040116,41.8809944707,-87.6327464887,8,32,1.4508997251250535,0.4916974067602628,1,3.573359159488973,
7401,4,1930.0,41.8986992296,-87.7088084239,41.8555013528,-87.683227168,23,31,3.2619516747617268,0.5854837421336443,1,0.0,7331.0
7402,4,1930.0,41.7442051463,-87.6563059862,41.7065878819,-87.6233665115,71,49,3.1049318523513296,0.6038528255536562,1,0.0,7393.0
7403,4,1933.0,41.7061257523,-87.5982558383,41.7632467988,-87.6161341112,50,69,4.05290881243761,0.7279549683044642,0,,
7404,4,1935.0,41.8983058696,-87.6536139825,41.8952576428,-87.7335180512,24,23,4.114829373281087,0.3932162855387521,1,5.0,7410.0
7405,4,1936.0,41.7766915396,-87.6106933,41.7146749464,-87.5949330919,42,50,4.361282273818593,0.5766769641041095,1,123.51799217061308,
7406,4,1936.0,41.8090182499,-87.6591665992,41.8789144956,-87.7058971305,61,27,5.395218502173942,0.5805008113262414,0,,
7407,4,1937.0,41.8906088526,-87.7560467111,41.8601900192,-87.7172201,25,29,2.8995426068277017,0.5294195063945911,0,,
7408,4,1937.0,41.9067077917,-87.6846859492,41.8925077809,-87.6262149064,24,8,3.1630242888406164,0.3931339914866724,1,3.5141172413113964,
7409,4,1939.0,41.8919715078,-87.6129454143,41.8792550844,-87.642648998,8,28,1.7625231151446548,0.4361430807689501,1,0.0,7395.0
7410,4,1940.0,41.8502663663,-87.667569312,41.9012069941,-87.6763559892,31,24,3.5485723670160207,0.4933610256923578,1,0.0,7404.0
7411,4,1948.0,41.9670117607,-87.6706210432,41.9651417087,-87.6765780714,3,4,0.3321930787305875,0.575145906823919,0,,
7412,4,1948.0,41.8555013528,-87.683227168,41.8792550844,-87.642648998,31,28,2.655723854993215,0.5935369565752925,0,,
7413,4,1948.0,41.7402057565,-87.6159695226,41.7771962546,-87.6424975271,44,68,2.898541633183278,0.552995091098167,0,,
7414,4,1948.0,41.859349715,-87.6173580061,41.8909220259,-87.6188683546,33,8,2.1828223764310204,0.6761222265967313,0,,
7415,4,1952.0,41.8997373884,-87.6649539167,41.8849871918,-87.6209929134,24,32,2.480124070094922,0.4003270242498608,1,4.0,7419.0
7416,4,1952.0,41.898425258,-87.770385079,41.8382957974,-87.6967563395,25,30,5.622466176447876,0.4881440093427167,1,89.0,7462.0
7417,4,1953.0,41.9066507664,-87.6653376596,41.8849871918,-87.6209929134,24,32,2.727982269698528,0.4825798084957185,0,,
7418,4,1955.0,41.6846149678,-87.6712503529,41.7764307773,-87.6376353868,75,68,6.5763960636579135,0.6488329053341928,1,57.73829747902823,
7419,4,1956.0,41.8994457693,-87.6893191901,41.8950334495,-87.6197106717,24,8,3.5928714473873997,0.4418479019296748,1,0.0,7415.0
7420,4,1956.0,41.9120843819,-87.6945983,41.9049353016,-87.6499072264,24,8,2.350510567177884,0.4611211606398002,1,33.0,7439.0
7421,4,1961.0,41.8716894745,-87.6540926517,41.9726679555,-87.6638654956,28,3,6.995014685952111,0.5680571402930099,1,2.0,7423.0
7422,4,1962.0,41.9146162864,-87.6317173661,41.8792550844,-87.642648998,7,28,2.507076634947266,0.5552058421236765,1,18.0,7433.0
7423,4,1963.0,41.9363101308,-87.6515625922,41.957735565,-87.683718102,6,5,2.218564118334694,0.4989221071070003,1,0.0,7421.0
7424,4,1963.0,41.8559898728,-87.6649068859,41.8932163595,-87.6378442095,31,8,2.924763665059509,0.6220112054250148,1,4.0,7427.0
7425,4,1964.0,41.8909220259,-87.6188683546,41.859349715,-87.6173580061,8,33,2.1828223764310204,0.5127062190917799,1,20.0,7437.0
7426,4,1965.0,41.9217783562,-87.6414597588,41.8932163595,-87.6378442095,7,8,1.982184055915908,0.4259773868482189,0,,
7427,4,1967.0,41.8420111804,-87.6220364612,41.8792550844,-87.642648998,35,28,2.7833416774253568,0.5943202872382695,1,0.0,7424.0
7428,4,1969.0,41.899602111,-87.6333080367,41.9477915865,-87.6838349425,8,5,4.222913293342506,0.4938454530624627,1,18.67760289286025,
7429,4,1971.0,41.9012069941,-87.6763559892,41.874005383,-87.6635175498,24,28,1.992092065705068,0.4806535510662917,1,25.0,7445.0
7430,4,1974.0,41.9217783562,-87.6414597588,41.785998518,-87.7509342894,7,56,10.943238589377474,0.4681811191515942,0,,
7431,4,1974.0,41.7980417164,-87.5941966274,41.8704150003,-87.6750856208,41,28,6.507335666042947,0.520849183377631,0,,
7432,4,1974.0,41.8785943576,-87.7302324284,41.9000696026,-87.7209182385,26,23,1.5592227440203117,0.623616407223715,0,,
7433,4,1980.0,41.8932163595,-87.6378442095,41.8809944707,-87.6327464887,8,32,0.8842258135030329,0.356632242160968,1,0.0,7422.0
7434,4,1981.0,41.9792045509,-87.7973989844,41.9451704528,-87.6687944391,10,6,7.013285372546548,0.7001070594121881,0,,
7435,4,1982.0,41.8792550844,-87.642648998,41.8983317935,-87.6207628651,28,8,1.7333793826216322,0.5541702952642559,0,,
7436,4,1982.0,41.8624142737,-87.7324696377,41.8417062238,-87.7350927012,29,30,1.437144500273211,0.587217149984881,0,,
7437,4,1984.0,41.9058577688,-87.6308650266,41.8809944707,-87.6327464887,8,32,1.7206135758225067,0.3891082130526411,1,0.0,7425.0
7438,4,1986.0,41.8601900192,-87.7172201,41.8789144956,-87.7058971305,29,27,1.418859643854666,0.6789619737927477,0,,
7439,4,1989.0,41.9227606205,-87.6991553432,41.8351179863,-87.6186777673,22,35,7.335512673997282,0.4558141368983482,1,0.0,7420.0
7440,4,1990.0,41.8563332167,-87.6595642391,41.8710158803,-87.6314065252,31,32,1.7687412505690945,0.5879291594907619,0,,
7441,4,1990.0,41.8792550844,-87.642648998,41.8983058696,-87.6536139825,28,24,1.4320245718101396,0.4360451797874978,1,65.0,7469.0
7442,4,1992.0,41.9344868721,-87.7986359527,41.9275798469,-87.7880088189,18,19,0.7253580847654401,0.6732223728183361,0,,
7443,4,1993.0,41.8759663,-87.6937939017,41.8704150003,-87.6750856208,27,28,1.0361237122916656,0.613337249039661,0,,
7444,4,1993.0,41.8089162826,-87.5961833442,41.7788768603,-87.5949254391,39,42,2.0765376499993806,0.5612799429244524,1,45.81508621523221,
7445,4,1996.0,41.9005603836,-87.6941973701,41.8852813201,-87.6572331997,24,28,2.1746049148407027,0.4613860230257747,1,0.0,7429.0
7446,4,1997.0,41.9442266014,-87.6559981815,41.9477915865,-87.6838349425,6,5,1.4515812910383474,0.404766455686074,1,147.0,7528.0
7447,4,1997.0,41.9066507664,-87.6653376596,41.8853000224,-87.6428084655,24,28,1.8758326660647544,0.4305138390662352,0,,
7448,4,1997.0,41.7442051463,-87.6563059862,41.7771962546,-87.6424975271,71,68,2.387981967766524,0.570145924764999,0,,
7449,4,2000.0,41.7718485152,-87.695666342,41.8502663663,-87.667569312,66,31,5.60804028258426,0.5670775934333147,1,62.0,7479.0
7450,4,2009.0,41.922082541,-87.6341560931,41.8792550844,-87.642648998,7,28,2.99115450551032,0.5399890188289502,1,16.0,7455.0
7451,4,2013.0,42.0159343756,-87.6665362779,41.8783232529,-87.6986740167,1,27,9.650390801507122,0.5851010107699549,0,,
7452,4,2014.0,42.0016981937,-87.6735740325,42.0074469243,-87.7046056338,1,2,1.6420120351076577,0.6154012678476533,1,53.97256540038779,
7453,4,2016.0,41.8173662079,-87.6988607973,41.795430631,-87.6964352325,58,63,1.5207436048295675,0.5444044328854156,1,0.0,7389.0
7454,4,2022.0,41.8417186095,-87.6439324936,41.8492467545,-87.6241352979,60,33,1.1440588985756746,0.6601926630275037,1,64.0,7493.0
7455,4,2025.0,41.8950334495,-87.6197106717,41.8809944707,-87.6327464887,8,32,1.1791937881046692,0.5215526363259569,1,0.0,7450.0
7456,4,2026.0,41.8997373884,-87.6649539167,41.8853000224,-87.6428084655,24,28,1.5140672821341956,0.5459396444555138,1,14.570507644261852,
7457,4,2032.0,41.8351179863,-87.6186777673,41.8420761168,-87.6339734222,35,34,0.9225380354385898,0.6499591347353757,0,,
7458,4,2032.0,41.7442051463,-87.6563059862,41.6906333472,-87.5700582686,71,51,5.786760029742643,0.602689059036071,0,,
7459,4,2037.0,41.962178629,-87.6453787624,41.9711428078,-87.7057767012,3,14,3.164054722460328,0.5485990778578756,0,,
7460,4,2038.0,41.7653303702,-87.7172073437,41.8849871918,-87.6209929134,65,32,9.638039852037451,0.728094095154215,0,,
7461,4,2040.0,41.8950334495,-87.6197106717,41.8809944707,-87.6327464887,8,32,1.1791937881046692,0.4949211898817062,1,2.0,7463.0
7462,4,2041.0,41.9000696026,-87.7209182385,41.8601900192,-87.7172201,23,29,2.761976508920314,0.6593850679170526,1,0.0,7416.0
7463,4,2042.0,41.9146162864,-87.6317173661,41.8792550844,-87.642648998,7,28,2.507076634947266,0.4283140481079773,1,0.0,7461.0
7464,4,2047.0,41.9075200747,-87.6266589003,41.8809944707,-87.6327464887,8,32,1.859295941058006,0.4297907342621476,1,7.0,7468.0
7465,4,2048.0,41.8067652712,-87.6089492784,41.8932163595,-87.6378442095,38,8,6.155544552380938,0.6291476118734514,0,,
7466,4,2049.0,41.7788768603,-87.5949254391,41.8788655841,-87.6251921424,42,32,7.082119052171518,0.5444424468510697,1,0.0,7370.0
7467,4,2053.0,41.7441995348,-87.5863483178,41.6906333472,-87.5700582686,45,51,3.7952288473558022,0.7276716517188606,0,,
7468,4,2054.0,41.9015669095,-87.6384040116,41.8809944707,-87.6327464887,8,32,1.4508997251250535,0.5061930985255304,1,0.0,7464.0
7469,4,2055.0,41.8909220259,-87.6188683546,41.9083786693,-87.6709450752,8,24,2.937233906973628,0.4709319527876527,1,0.0,7441.0
7470,4,2055.0,41.9027880476,-87.6261455896,41.8792550844,-87.642648998,8,28,1.8342077843838287,0.3898082356593418,1,3.0,7471.0
7471,4,2058.0,41.922082541,-87.6341560931,41.8925077809,-87.6262149064,7,8,2.0838225108216646,0.4855176908331419,1,0.0,7470.0
7472,4,2059.0,41.8773599627,-87.7035622954,41.8920421365,-87.6318639497,27,8,3.825087191666166,0.7246879156051156,0,,
7473,4,2060.0,41.8995897957,-87.6747191345,41.8920421365,-87.6318639497,24,8,2.264913397783657,0.3885222924028493,1,2.0,7477.0
7474,4,2060.0,41.915496209,-87.7101956338,41.9500776349,-87.722610871,22,16,2.473100272092507,0.469186859324963,1,32.0,7499.0
7475,4,2060.0,41.7615779081,-87.5727819867,41.8351179863,-87.6186777673,43,35,5.604159791842882,0.5475780850868347,0,,
7476,4,2062.0,41.9477915865,-87.6838349425,41.9442266014,-87.6559981815,5,6,1.4515812910383474,0.6836611484430434,0,,
7477,4,2062.0,41.9836363072,-87.7235831853,41.874005383,-87.6635175498,13,28,8.179884042580726,0.8169863382080538,1,0.0,7473.0
7478,4,2062.0,41.9012069941,-87.6763559892,41.9442266014,-87.6559981815,24,6,3.1512379461012325,0.5038960049330772,0,,
7479,4,2062.0,41.7788768603,-87.5949254391,41.8108790078,-87.7263633246,42,57,7.122486842636567,0.5844366236291673,1,0.0,7449.0
7480,4,2063.0,41.9146162864,-87.6317173661,41.8849871918,-87.6209929134,7,32,2.1201676825163056,0.4395683017213939,1,0.0084213649879529,
7481,4,2065.0,41.9146162864,-87.6317173661,41.8909220259,-87.6188683546,7,8,1.76543324831762,0.5052714465315501,1,23.0,7496.0
7482,4,2065.0,41.9083786693,-87.6709450752,41.8792550844,-87.642648998,24,28,2.483366739822704,0.4614043512562761,1,3.0,7486.0
7483,4,2065.0,41.9941436461,-87.7048934862,41.8679024175,-87.6429586652,2,28,9.285260877417,0.5673900554016452,0,,
7484,4,2065.0,41.7615779081,-87.5727819867,41.7923572233,-87.6179313803,43,40,3.151922763496686,0.5134478965521451,1,45.0,7515.0
7485,4,2066.0,41.9000696026,-87.7209182385,41.9272609555,-87.7655016086,23,19,2.963834392706275,0.6115481549933272,1,42.50634977156369,
7486,4,2068.0,41.9347624564,-87.6398538587,41.8809944707,-87.6327464887,6,32,3.732947122284777,0.4759153534738017,1,0.0,7482.0
7487,4,2073.0,41.6813147793,-87.6517530558,41.8679024175,-87.6429586652,53,28,12.899939769167885,0.6524501236985624,0,,
7488,4,2073.0,41.9122848999,-87.7510700613,41.8382957974,-87.6967563395,25,30,5.825988667018083,0.5544963146820391,1,14.0,7494.0
7489,4,2074.0,41.906025969,-87.6753116216,41.8920421365,-87.6318639497,24,8,2.4343686273427765,0.4711354543384272,0,,
7490,4,2075.0,41.6742786904,-87.6321646406,41.8002600946,-87.6175761725,53,40,8.73692201553163,0.5765612546208595,0,,
7491,4,2078.0,41.8920421365,-87.6318639497,41.8809944707,-87.6327464887,8,32,0.7646697018195042,0.4429567275950299,1,7.289803741587548,
7492,4,2084.0,41.9477915865,-87.6838349425,41.874005383,-87.6635175498,5,28,5.204076160021447,0.7119160692122216,0,,
7493,4,2086.0,41.8270879119,-87.6486268165,41.8932163595,-87.6378442095,60,8,4.602608497853642,0.5299947176344221,1,0.0,7454.0
7494,4,2087.0,41.8790669938,-87.657005027,41.7895012715,-87.7303971516,28,62,7.250604152922888,0.5619314190271112,1,0.0,7488.0
7495,4,2087.0,41.8474315472,-87.6635286858,41.8679024175,-87.6429586652,31,28,1.7666564825364437,0.4856094451734326,1,19.0,7509.0
7496,4,2088.0,41.9066507664,-87.6653376596,41.8950334495,-87.6197106717,24,8,2.479924749666014,0.4467046951558955,1,0.0,7481.0
7497,4,2090.0,41.8129489392,-87.6178596758,41.8089162826,-87.5961833442,38,39,1.1505506232344267,0.5695724183499529,1,122.46341247915962,
7498,4,2092.0,41.9204515116,-87.6799547678,41.8853000224,-87.6428084655,22,28,3.089946613601045,0.4676053875942846,1,10.0,7504.0
7499,4,2092.0,41.9227606205,-87.6991553432,41.9386661962,-87.7112105933,22,21,1.261635498857829,0.5399620395485919,1,0.0,7474.0
7500,4,2094.0,41.7550627172,-87.6002973118,41.8996701799,-87.6698377982,69,24,10.613541478277142,0.6563372647364084,0,,
7501,4,2095.0,41.9083786693,-87.6709450752,41.9354389148,-87.693325868,24,21,2.1953501156029698,0.398693276761373,1,0.0,7502.0
7502,4,2095.0,41.9012069941,-87.6763559892,41.9867117999,-87.6634164054,24,76,5.9451271226400655,0.4512841688404292,1,0.0,7501.0
7503,4,2101.0,41.8351179863,-87.6186777673,41.8361501547,-87.6487879519,35,60,1.5516769247302982,0.5535094164893055,1,8.806379969413229,
7504,4,2102.0,41.9424881553,-87.7471543225,41.8710158803,-87.6314065252,15,32,7.733819960666386,0.7190010556710855,1,0.0,7498.0
7505,4,2104.0,41.915496209,-87.7101956338,41.9116665881,-87.7339509975,22,23,1.2497405111442126,0.5177385000623654,0,,
7506,4,2104.0,41.7666524081,-87.6711548134,41.8474315472,-87.6635286858,67,31,5.5951092203064885,0.5468569769301406,0,,
7507,4,2105.0,41.9477915865,-87.6838349425,41.899602111,-87.6333080367,5,8,4.222913293342506,0.5844341799023133,1,13.0,7516.0
7508,4,2105.0,41.7275849467,-87.6295663156,41.7268354017,-87.6578992921,49,73,1.461934463496941,0.6716103272615062,1,457.0,7784.0
7509,4,2106.0,41.8395498637,-87.7278713705,41.859349715,-87.6173580061,30,33,5.850077090087364,0.6071201994205759,1,0.0,7495.0
7510,4,2106.0,41.8950334495,-87.6197106717,41.8849871918,-87.6209929134,8,32,0.6972564543234391,0.4926024305680764,1,110.9560518630301,
7511,4,2106.0,41.7551743829,-87.6514091317,41.8809944707,-87.6327464887,71,32,8.746294729701726,0.6833561703743551,0,,
7512,4,2107.0,41.8681324282,-87.7142147077,41.8809944707,-87.6327464887,29,32,4.284514090941399,0.4996637394554297,1,24.0,7520.0
7513,4,2107.0,41.8909220259,-87.6188683546,41.9354389148,-87.693325868,8,21,4.910892445178648,0.3823148578454531,1,24.11615624760134,
7514,4,2109.0,41.8416911186,-87.6125639471,41.8849871918,-87.6209929134,35,32,3.022752546430334,0.5010669267108987,1,15.0,7518.0
7515,4,2110.0,41.740997711,-87.6011081642,41.8710158803,-87.6314065252,44,32,9.117919862786986,0.6245710692638345,1,0.0,7484.0
7516,4,2118.0,41.9119723006,-87.6836429218,41.8852813201,-87.6572331997,24,28,2.2903453335101065,0.487638482706948,1,0.0,7507.0
7517,4,2120.0,41.8906088526,-87.7560467111,41.8601900192,-87.7172201,25,29,2.8995426068277017,0.5382248096524321,1,177.84079042136543,
7518,4,2124.0,41.8416911186,-87.6125639471,41.8950334495,-87.6197106717,35,8,3.70390238218867,0.6337909029048976,1,0.0,7514.0
7519,4,2126.0,41.7632467988,-87.6161341112,41.794090253,-87.592310855,69,41,2.4593126359921937,0.6647649598659018,0,,
7520,4,2131.0,41.8985493636,-87.7606043246,41.8849871918,-87.6209929134,25,32,7.241607878636466,0.5077828356590864,1,0.0,7512.0
7521,4,2134.0,41.8161780153,-87.6751020589,41.8441449609,-87.6829962096,61,31,1.9746090476231268,0.6329827223183645,1,23.0,7538.0
7522,4,2135.0,41.7458424102,-87.5917077725,41.8059116993,-87.5874792581,45,39,4.156107708456744,0.82914189529747,0,,
7523,4,2136.0,41.8925368719,-87.6598643178,41.8925077809,-87.6262149064,24,8,1.7306930690667977,0.3616535345848324,1,26.322497509707773,
7524,4,2137.0,41.8420761168,-87.6339734222,41.8502663663,-87.667569312,34,31,1.819434169929787,0.573722340951024,0,,
